"otu","habitat_preference","average_prop","average_abundance","habitats_present","num_present","habitat_preference_n"
"otu_1","marine_mud",0.133911555398298,17784.8686868687,3,26,1
"otu_10151","freshwater",0.0002359159209022,31.25,1,4,1
"otu_10171","freshwater",0.000388671829277201,31.25,1,4,1
"otu_1031","freshwater",0.00268175900301968,167.25,2,7,1
"otu_10357","terrestrial",0.000190257082420826,30.5,1,4,1
"otu_1053","marine_mud",0.00314664419671894,258.545454545455,1,11,1
"otu_10605","terrestrial",0.000268512195250439,16.8571428571429,1,7,1
"otu_10657","freshwater",0.000193052216423673,23.4,1,5,1
"otu_107","freshwater:terrestrial",0.0119940843570551,860.365700483092,3,36,2
"otu_10865","freshwater",0.000234662919642222,19,1,6,1
"otu_1088","freshwater:terrestrial",0.00591590820105963,157.152592592593,3,36,2
"otu_1101","marine_mud",0.00195944683763959,143.928571428571,1,14,1
"otu_111","freshwater:terrestrial",0.0265595789251969,2310.62638810465,3,41,2
"otu_11103","freshwater",0.000257614140948982,42.6,1,5,1
"otu_112","marine_mud",0.0115623117527305,1065.62121212121,3,25,1
"otu_11357","marine_mud",0.000204832710627428,26.3333333333333,2,4,1
"otu_1137","marine_mud",0.0011889100216973,97.2916666666667,2,13,1
"otu_1138","freshwater",0.00336014108336471,381.5,1,4,1
"otu_11383","marine_mud",0.000137808781961891,19.9,2,6,1
"otu_11537","freshwater",0.000227747572533618,26.25,1,4,1
"otu_1154","freshwater",0.00162093255551176,179.285714285714,2,9,1
"otu_11680","freshwater:marine_mud:terrestrial",0.000206492195072541,18.5,3,5,3
"otu_1173","freshwater",0.00210331994614915,160.797619047619,3,14,1
"otu_1179","freshwater:terrestrial",0.00359948840722651,225,3,23,2
"otu_1182","freshwater:marine_mud",0.00126410569465483,187.466666666667,2,8,2
"otu_1191","marine_mud",0.00309576769229187,367.75,1,4,1
"otu_11931","marine_mud",0.000209156449485242,23.6666666666667,2,4,1
"otu_1195","marine_mud",0.00401163933931807,364.75,1,4,1
"otu_1198","marine_mud",0.00234069166607849,208.142857142857,1,7,1
"otu_12","freshwater:terrestrial",0.0284878886843325,2368.68393939394,3,44,2
"otu_1215","marine_mud",0.00158851176440826,215,1,8,1
"otu_1221","freshwater",0.00448566469513202,307.4,2,7,1
"otu_1240","marine_mud",0.00319679342836268,202.111111111111,1,9,1
"otu_1274","marine_mud",0.00548042843516093,274.2,1,5,1
"otu_1340","freshwater",0.00193981259205484,329.5,1,4,1
"otu_1371","freshwater:terrestrial",0.00114066756862267,107.333333333333,3,17,2
"otu_1380","freshwater:marine_mud",0.00115303661397094,97.2777777777778,3,13,2
"otu_1386","freshwater",0.00171636191360796,151.571428571429,2,8,1
"otu_1387","freshwater:marine_mud",0.00304369086414173,404.071428571429,2,13,2
"otu_1409","freshwater:terrestrial",0.00228062572708764,179.630952380952,3,22,2
"otu_1444","marine_mud",0.00387924888298991,243.2,1,5,1
"otu_1458","freshwater:terrestrial",0.00195606974113863,138.3,3,13,2
"otu_1463","freshwater:marine_mud",0.00131185268980584,144.361111111111,3,12,2
"otu_1487","freshwater:terrestrial",0.00587189245360869,476.03164983165,3,35,2
"otu_151","freshwater:terrestrial",0.00708920729779735,673.677777777778,3,35,2
"otu_1593","marine_mud",0.00159743496327811,236.583333333333,2,7,1
"otu_161","freshwater:terrestrial",0.00816627365408943,874.436507936508,3,31,2
"otu_1639","marine_mud",0.00197061615129026,178.636363636364,1,11,1
"otu_1645","marine_mud",0.0016192755155484,160.25,2,11,1
"otu_1683","freshwater",0.00100364530731741,83.8125,2,9,1
"otu_1686","freshwater:marine_mud",0.000965467583726002,132.5,3,12,2
"otu_1693","freshwater",0.00137505952629592,140.222222222222,3,15,1
"otu_172","marine_mud",0.00253587493423541,343.772727272727,2,12,1
"otu_1752","marine_mud",0.00150568184744159,201.4,1,5,1
"otu_1787","freshwater:marine_mud",0.00178518618802526,241.088888888889,3,21,2
"otu_181","freshwater:terrestrial",0.0208268049836649,1938.29555555556,3,41,2
"otu_1814","marine_mud",0.00305232067239474,242.5,1,4,1
"otu_1838","marine_mud",0.00232382054217922,127,2,5,1
"otu_1862","marine_mud",0.000583839937799281,129,2,5,1
"otu_1876","marine_mud",0.00207543791468432,198.625,1,8,1
"otu_1890","freshwater:terrestrial",0.00102373056634842,85.5555555555556,3,14,2
"otu_1981","marine_mud",0.00250075259104008,194.416666666667,2,7,1
"otu_20","marine_mud",0.0903685140326019,4305.44444444444,1,9,1
"otu_2008","marine_mud",0.00150419686333542,125.291666666667,2,13,1
"otu_203","freshwater:marine_mud:terrestrial",0.00443760501059731,622.044444444444,3,24,3
"otu_206","marine_mud",0.00973609413750501,1536,1,4,1
"otu_2123","marine_mud",0.00199526113374345,206.5,1,4,1
"otu_2127","freshwater",0.000987982659629749,128.888888888889,3,12,1
"otu_213","marine_mud",0.00573505559974574,481.014705882353,2,19,1
"otu_2173","freshwater",0.00109258218802563,159.8,1,5,1
"otu_2211","marine_mud",0.00112186918027863,130.625,2,5,1
"otu_2215","freshwater:marine_mud",0.00122063988858563,130.083333333333,3,13,2
"otu_224","freshwater:terrestrial",0.0121430949937257,892.101065601066,3,44,2
"otu_2290","terrestrial",0.00135726778657323,190.25,1,4,1
"otu_230","marine_mud",0.00371976877146242,389.025,2,28,1
"otu_2309","marine_mud",0.00177146660674411,151,1,5,1
"otu_2311","freshwater",0.00173868011869277,101.722222222222,2,10,1
"otu_2316","freshwater",0.000812320287010024,137,2,4,1
"otu_2328","marine_mud",0.00103834495603656,64.6875,2,9,1
"otu_2335","marine_mud",0.00190527707931286,186,1,4,1
"otu_2346","freshwater:terrestrial",0.00101323286514948,90.8518518518519,3,16,2
"otu_2382","marine_mud",0.00449196300203457,181.75,1,4,1
"otu_24","freshwater:terrestrial",0.149846466541129,16416.9126683502,3,36,2
"otu_2410","freshwater:terrestrial",0.00150760906831562,94.4,3,27,2
"otu_2414","freshwater:terrestrial",0.00151072725587681,123.222222222222,3,17,2
"otu_2424","freshwater:terrestrial",0.00181366743517772,116.975,2,9,2
"otu_2437","freshwater:terrestrial",0.000639303592346435,90.2777777777778,3,8,2
"otu_2441","marine_mud",0.000778619280596579,107.7,2,11,1
"otu_2470","marine_mud",0.00153683988271323,102.111111111111,1,9,1
"otu_2493","marine_mud",0.00208805203276645,163.833333333333,1,6,1
"otu_25","freshwater:terrestrial",0.0718831983931954,6915.58037518038,3,33,2
"otu_2515","marine_mud",0.00116287586843959,97.5714285714286,1,7,1
"otu_2542","marine_mud",0.00142273279452348,197.1875,2,9,1
"otu_2566","marine_mud",0.000761712162222425,134.625,2,5,1
"otu_2572","marine_mud",0.0024508485619268,166.25,1,4,1
"otu_2582","freshwater:terrestrial",0.00143917457578087,128.484126984127,3,16,2
"otu_2626","freshwater:marine_mud",0.000949513808201785,109.375,2,10,2
"otu_2650","freshwater",0.00100469175218477,114,2,7,1
"otu_2699","freshwater:terrestrial",0.00170859579950515,129.35101010101,3,26,2
"otu_27","freshwater:marine_mud",0.0246065565206625,2709.7898989899,3,42,2
"otu_2701","marine_mud",0.000469810133415835,108.5,2,4,1
"otu_2726","marine_mud",0.000614081610726929,125.5,2,4,1
"otu_2760","freshwater",0.000935738279184436,103.166666666667,1,6,1
