"otu","habitat_preference","average_prop","average_abundance","habitats_present","num_present","habitat_preference_n"
"otu_1","marine_mud",0.217061495089238,30572.3777777778,3,17,1
"otu_10","freshwater:marine_mud:terrestrial",0.0178007808560444,2853.25396825397,3,23,3
"otu_10004","terrestrial",0.000537732487480466,32,1,4,1
"otu_1006","freshwater:marine_mud",0.00486775831577099,341.5,2,5,2
"otu_10093","freshwater",0.000442319859241184,29.8333333333333,3,4,1
"otu_10106","freshwater:terrestrial",0.000239977130026216,26.3333333333333,2,4,2
"otu_10150","freshwater",0.000307551895027578,31.25,1,4,1
"otu_10151","freshwater",0.0002359159209022,31.25,1,4,1
"otu_10158","freshwater:terrestrial",0.000279378685443642,31.25,2,4,2
"otu_10163","terrestrial",0.000503278851487317,31.25,1,4,1
"otu_1017","freshwater:terrestrial",0.00763859750728247,398.8,2,6,2
"otu_10171","freshwater",0.000388671829277201,31.25,1,4,1
"otu_10206","freshwater:terrestrial",0.000960500528334025,27.1,3,8,2
"otu_103","freshwater",0.0165283625735539,1177.58333333333,2,8,1
"otu_1031","freshwater",0.00268175900301968,167.25,2,7,1
"otu_10337","freshwater:marine_mud",0.000229644472253776,22.5833333333333,2,5,2
"otu_1034","terrestrial",0.00357687264373279,165.2,1,10,1
"otu_10354","terrestrial",0.000309866674427372,30.5,1,4,1
"otu_10357","terrestrial",0.000190257082420826,30.5,1,4,1
"otu_10358","terrestrial",0.000403390595937012,30.5,1,4,1
"otu_1038","freshwater:terrestrial",0.00202209525380243,112.8,2,14,2
"otu_10401","terrestrial",0.000403289023145015,24.2,1,5,1
"otu_1042","freshwater",0.00118107132612859,135.916666666667,3,11,1
"otu_1048","marine_mud",0.0075187278280064,409.5,1,4,1
"otu_10491","terrestrial",0.000572108411821063,30,1,4,1
"otu_1050","freshwater:terrestrial",0.00222469671788124,181.35,3,11,2
"otu_1053","marine_mud",0.00499787532600006,326.4,1,5,1
"otu_10558","freshwater",0.000234123048148441,35.8333333333333,3,4,1
"otu_10589","terrestrial",0.000384612580791328,27.625,1,8,1
"otu_10605","terrestrial",0.000268512195250439,16.8571428571429,1,7,1
"otu_10657","freshwater",0.000193052216423673,23.4,1,5,1
"otu_1066","freshwater:terrestrial",0.00248237136782142,179.416666666667,3,16,2
"otu_10660","marine_mud",0.00062380518037937,29.25,1,4,1
"otu_1067","freshwater:terrestrial",0.0031878819638031,359,2,8,2
"otu_10670","freshwater",0.000317080886415409,29.25,1,4,1
"otu_10695","freshwater:terrestrial",0.000344737520741532,22.9166666666667,2,7,2
"otu_107","freshwater:terrestrial",0.0067937812530946,504.291666666667,2,14,2
"otu_1073","marine_mud",0.00369387025562984,282.833333333333,2,4,1
"otu_1077","marine_mud",0.00598679517975908,321.6,1,5,1
"otu_1081","freshwater",0.00250642716243726,223.572222222222,3,12,1
"otu_1083","terrestrial",0.017921352317843,400.5,1,4,1
"otu_1084","marine_mud",0.00156987253745728,239.125,2,5,1
"otu_10865","freshwater",0.000234662919642222,19,1,6,1
"otu_10868","freshwater:terrestrial",0.000305966344952175,22.75,2,5,2
"otu_10875","freshwater",0.000546863699794702,28,3,4,1
"otu_1088","terrestrial",0.000909509449222839,76.1071428571429,2,15,1
"otu_109","marine_mud",0.00918469183683138,969.25,2,7,1
"otu_1090","freshwater:terrestrial",0.00170204994243127,101.444444444444,3,11,2
"otu_1094","freshwater:terrestrial",0.00129702812986416,118.14880952381,3,17,2
"otu_10944","freshwater:marine_mud",0.000182013436709996,28.25,2,4,2
"otu_10976","terrestrial",0.000468016773062746,28.25,1,4,1
"otu_11","marine_mud",0.0254593401448474,2813.66666666667,2,19,1
"otu_1101","marine_mud",0.00277737596592314,224.571428571429,1,7,1
"otu_11032","marine_mud",0.000211380122033016,28,1,4,1
"otu_11095","freshwater:marine_mud",0.000256762582457017,22,2,5,2
"otu_111","freshwater",0.0114983097120821,964.405555555556,3,18,1
"otu_11103","freshwater",0.000157543077959688,27.75,1,4,1
"otu_11168","marine_mud",0.000278887396055888,27.5,1,4,1
"otu_1119","freshwater:marine_mud",0.00240808810906593,287.588888888889,2,14,2
"otu_11192","terrestrial",0.000385695479535205,27.5,1,4,1
"otu_11193","terrestrial",0.000442180187829269,22,1,5,1
"otu_112","marine_mud",0.00820270073960751,1008.81818181818,1,11,1
"otu_1121","marine_mud",0.00230973457862587,257.833333333333,1,6,1
"otu_1122","freshwater:terrestrial",0.00216402007504939,90.85,2,16,2
"otu_11233","freshwater:terrestrial",0.000804520032392194,16.7777777777778,3,5,2
"otu_11236","marine_mud",0.000609663718360297,27.25,1,4,1
"otu_11239","terrestrial",0.000883242612464643,27.25,1,4,1
"otu_11240","terrestrial",0.000498571547010777,27.25,1,4,1
"otu_113","marine_mud",0.00786343194892883,1409.8,2,6,1
"otu_11323","freshwater",0.000295025476628156,22.6666666666667,2,4,1
"otu_1133","marine_mud",0.00572125696112246,306.6,1,5,1
"otu_1135","freshwater:terrestrial",0.00350117719325182,234.04126984127,3,25,2
"otu_11357","marine_mud",0.000204832710627428,26.3333333333333,2,4,1
"otu_1137","marine_mud",0.00106293805646824,84.5454545454545,2,12,1
"otu_1138","freshwater",0.00336014108336471,381.5,1,4,1
"otu_11383","marine_mud",0.000137808781961891,19.9,2,6,1
"otu_11385","freshwater",0.000189907204457314,26.75,1,4,1
"otu_11392","terrestrial",0.000368948076214912,26.75,1,4,1
"otu_11402","terrestrial",0.000513024070510739,26.75,1,4,1
"otu_11436","freshwater",0.000341564104051287,26.5,1,4,1
"otu_1144","freshwater:terrestrial",0.00414805272166838,114.45,2,12,2
"otu_11462","freshwater:terrestrial",0.000287062367209209,22,2,4,2
"otu_1147","marine_mud",0.00150215434205213,184.166666666667,2,7,1
"otu_1152","terrestrial",0.00622789734159439,379,1,4,1
"otu_1153","marine_mud",0.0033945154099401,293.9375,2,9,1
"otu_11530","marine_mud",0.000235888423694348,26.25,1,4,1
"otu_11537","freshwater",0.000227747572533618,26.25,1,4,1
"otu_1154","freshwater",0.00128672801884201,164.583333333333,2,7,1
"otu_116","marine_mud",0.00393132884915803,419.588235294118,2,18,1
"otu_11680","freshwater:marine_mud:terrestrial",0.000206492195072541,18.5,3,5,3
"otu_11682","terrestrial",0.000432508374528345,28.8333333333333,2,4,1
"otu_11715","terrestrial",0.000403432618192787,20.6,1,5,1
"otu_1173","freshwater:marine_mud",0.00350099225485602,245.875,2,6,2
"otu_11765","freshwater",0.000164474598226539,25.5,1,4,1
"otu_1177","terrestrial",0.00454509321246094,432.25,1,4,1
"otu_1179","terrestrial",0.00391586400841654,211.9,1,10,1
"otu_118","freshwater:terrestrial",0.00580036743222754,389.15873015873,3,25,2
"otu_1182","freshwater:marine_mud",0.00104429426650576,154.2,2,8,2
"otu_11835","freshwater",0.000192960485938867,18.1666666666667,2,4,1
"otu_11843","freshwater",0.000171044285362375,21.8333333333333,2,4,1
"otu_11848","marine_mud",0.000245910643157731,25.25,1,4,1
"otu_119","marine_mud",0.0094281243760002,797.527777777778,2,19,1
"otu_1191","marine_mud",0.00309576769229187,367.75,1,4,1
"otu_1192","freshwater:terrestrial",0.00203413262348544,108.037037037037,3,12,2
"otu_11929","terrestrial",0.000385274754303062,25,1,4,1
"otu_11931","marine_mud",0.000209156449485242,23.6666666666667,2,4,1
"otu_1195","marine_mud",0.00401163933931807,364.75,1,4,1
"otu_1198","marine_mud",0.00234069166607849,208.142857142857,1,7,1
"otu_12","terrestrial",0.0974353767083508,9833.2,1,5,1
"otu_120","marine_mud",0.0236891482302189,1975.42857142857,1,7,1
"otu_1201","terrestrial",0.00228361560776881,163.788888888889,3,18,1
"otu_1203","marine_mud",0.00335150025816557,181.5,1,8,1
"otu_1205","marine_mud",0.00475872837969748,295.857142857143,1,7,1
"otu_121","freshwater:terrestrial",0.00535152344411694,364.792328042328,3,29,2
"otu_1210","freshwater:terrestrial",0.00665159982170588,273.25,2,10,2
"otu_1215","marine_mud",0.00158851176440826,215,1,8,1
"otu_1219","freshwater:terrestrial",0.00348169529419425,185.583333333333,2,8,2
"otu_1221","freshwater",0.00339691747231262,222.85,2,7,1
"otu_1222","freshwater:terrestrial",0.00136906266226223,110.731481481481,3,24,2
"otu_124","terrestrial",0.0131699077341181,1110.30769230769,1,13,1
"otu_1240","marine_mud",0.00319679342836268,202.111111111111,1,9,1
"otu_1245","freshwater:terrestrial",0.00242864725631316,119.916666666667,2,7,2
"otu_1246","freshwater:terrestrial",0.00115520990383324,113.149184149184,3,25,2
"otu_1257","freshwater",0.00109990761234284,114.466666666667,3,8,1
"otu_126","freshwater",0.0169735659403534,1625.36363636364,3,25,1
"otu_1262","marine_mud",0.00316143820726896,277.4,1,5,1
"otu_1265","freshwater",0.00256232621599366,345.75,1,4,1
"otu_1268","freshwater",0.000891507011982981,98.1875,2,11,1
"otu_1269","terrestrial",0.00131038169414365,230,1,6,1
"otu_1274","marine_mud",0.00548042843516093,274.2,1,5,1
"otu_1279","terrestrial",0.00256006962674294,341.5,1,4,1
"otu_1280","freshwater:terrestrial",0.00162366941967653,142.642857142857,2,8,2
"otu_1281","marine_mud",0.00454722057121397,250.166666666667,2,4,1
"otu_1287","freshwater:terrestrial",0.0027444948675023,179.076923076923,3,18,2
"otu_13","marine_mud",0.0394934361795821,5607.5,1,16,1
"otu_130","freshwater:terrestrial",0.00795536131904344,893.893939393939,3,23,2
"otu_1305","marine_mud",0.00245230503769103,190.571428571429,1,14,1
"otu_1307","marine_mud",0.00978264619855024,667.8,1,5,1
"otu_1309","freshwater:terrestrial",0.00194922288302233,93.8,2,12,2
"otu_1313","terrestrial",0.00374658412512772,334.75,1,4,1
"otu_132","freshwater:marine_mud",0.00719800016717033,921.422619047619,3,16,2
"otu_1323","freshwater:terrestrial",0.00145073443579297,119.880341880342,3,20,2
"otu_1326","freshwater:terrestrial",0.0026839473809612,132.544444444444,3,22,2
"otu_1328","freshwater:terrestrial",0.0014011404772946,108.642857142857,2,9,2
"otu_1332","freshwater",0.00185189014018723,123.166666666667,2,11,1
"otu_134","marine_mud",0.00377508106273241,424.178571428571,2,15,1
"otu_1340","freshwater",0.00193981259205484,329.5,1,4,1
"otu_1343","freshwater",0.00106068813046546,94.7777777777778,3,12,1
"otu_1349","freshwater",0.00200664806536996,327.75,1,4,1
"otu_135","freshwater",0.00324922909606698,482.308080808081,3,20,1
"otu_1350","marine_mud",0.0016435404329837,218.5,1,6,1
"otu_1362","terrestrial",0.00635176806933676,324,1,4,1
"otu_1371","freshwater",0.00158117955088437,225.333333333333,2,4,1
"otu_1374","marine_mud",0.00189941189977147,249.1,1,10,1
"otu_138","freshwater",0.0104346254729965,1168.40303030303,3,18,1
"otu_1380","freshwater:marine_mud",0.00104960656844035,116,2,10,2
"otu_1382","marine_mud",0.00375558195193726,297.777777777778,1,9,1
"otu_1383","terrestrial",0.0248212159849331,320,1,4,1
"otu_1385","freshwater",0.00306876579266175,217.5,2,8,1
"otu_1386","freshwater",0.00171636191360796,151.571428571429,2,8,1
"otu_1387","freshwater:marine_mud",0.000851416746202141,159.75,2,8,2
"otu_1398","freshwater:terrestrial",0.00121784654158132,84.6923076923077,2,15,2
"otu_1399","terrestrial",0.00281078732864474,185.625,1,8,1
"otu_1403","freshwater:terrestrial",0.00198724324783399,119.645833333333,3,24,2
"otu_1408","terrestrial",0.00140151298666032,141.888888888889,2,10,1
"otu_1409","freshwater",0.00127002615928802,119.916666666667,2,7,1
"otu_141","freshwater:terrestrial",0.00651782691017292,478.461538461539,3,17,2
"otu_1410","marine_mud",0.00174559314365288,314.25,1,4,1
"otu_1411","freshwater",0.00225134660479869,161.45,2,7,1
"otu_1412","marine_mud",0.00202621812168356,288.625,2,5,1
"otu_1418","freshwater:terrestrial",0.00197218206254558,167.616666666667,3,15,2
"otu_142","freshwater",0.00663799220678855,813.4,2,13,1
"otu_1427","terrestrial",0.00108300488999279,122.333333333333,2,10,1
"otu_1428","freshwater",0.00199814922049079,240,1,6,1
"otu_1431","freshwater",0.00129900832783113,154.25,1,8,1
"otu_1433","freshwater",0.0012591810379047,154.75,2,9,1
"otu_144","freshwater",0.00390919710715183,721.666666666667,2,7,1
"otu_1440","terrestrial",0.00500183960238372,243.4,1,5,1
"otu_1441","freshwater:terrestrial",0.00139938539614799,95.8444444444444,3,17,2
"otu_1444","marine_mud",0.00387924888298991,243.2,1,5,1
"otu_1445","freshwater",0.00285417946158192,183.625,2,5,1
"otu_1448","freshwater:terrestrial",0.00460005044801832,73.5277777777778,3,14,2
"otu_145","freshwater:terrestrial",0.00698631144785021,476.875,2,15,2
"otu_1455","terrestrial",0.00448781797967029,161,1,10,1
"otu_1458","freshwater:terrestrial",0.00220187073060532,131.7,2,6,2
"otu_1463","marine_mud",0.00214900648079147,346.833333333333,2,4,1
"otu_1465","freshwater",0.00270488785870926,261.928571428571,2,9,1
"otu_147","freshwater:terrestrial",0.0117374356307435,1220.18716931217,3,24,2
"otu_1474","marine_mud",0.00717671568135352,299,1,4,1
"otu_1477","freshwater",0.00287732837851389,238.8,1,5,1
"otu_148","freshwater",0.010972466397614,908.163636363636,3,17,1
"otu_1485","terrestrial",0.00698693259162931,151.777777777778,1,9,1
"otu_1486","freshwater:terrestrial",0.00114775288550447,84.8846153846154,3,17,2
"otu_1487","freshwater",0.00121587613322885,84.2380952380952,3,9,1
"otu_1495","terrestrial",0.00500291750725915,295.25,1,4,1
"otu_1499","freshwater:terrestrial",0.000803648300000313,206.166666666667,2,4,2
"otu_15","marine_mud",0.0308672153701079,3513.04761904762,2,24,1
"otu_1505","terrestrial",0.00689119456251042,293.5,1,4,1
"otu_1506","terrestrial",0.00304268188943776,184.583333333333,2,7,1
"otu_1508","freshwater:marine_mud",0.00156833122550175,153.583333333333,2,12,2
"otu_151","freshwater:terrestrial",0.00439840320538611,475.488095238095,3,25,2
"otu_1515","freshwater",0.00170865144935398,195,2,12,1
"otu_1522","freshwater:terrestrial",0.00136994851464801,139.366666666667,3,13,2
"otu_1526","freshwater",0.00142934986403875,178.625,1,8,1
"otu_1531","freshwater",0.00272442911746201,221.933333333333,2,13,1
"otu_1536","freshwater",0.00275927706718328,182.583333333333,2,7,1
"otu_1541","freshwater",0.00281700918001725,238,1,11,1
"otu_1546","freshwater:terrestrial",0.00188350157579673,120.045454545455,3,16,2
"otu_1562","terrestrial",0.0112451645412956,168.75,1,8,1
"otu_1569","terrestrial",0.00314467109184974,282.75,1,4,1
"otu_1576","marine_mud",0.00392046154605294,282,1,4,1
"otu_1578","terrestrial",0.00529622554702269,332,1,6,1
"otu_1593","marine_mud",0.00153475467893867,232.7,2,6,1
"otu_16","marine_mud",0.0522852395668865,3591.75,2,7,1
"otu_161","marine_mud",0.00578687394629749,1366.66666666667,2,4,1
"otu_1615","freshwater",0.00264171076702552,234.214285714286,3,15,1
"otu_1625","terrestrial",0.00658675258211148,273.25,1,4,1
"otu_163","marine_mud",0.0108061285535023,642.038461538462,2,14,1
"otu_1631","freshwater:terrestrial",0.00158593888612357,113.738095238095,2,17,2
"otu_1637","freshwater:terrestrial",0.00562963689625882,118.990740740741,3,35,2
"otu_1638","freshwater:marine_mud",0.00183495760693692,143.125,2,7,2
"otu_1639","marine_mud",0.00133833714341404,269,1,4,1
"otu_1642","marine_mud",0.00239037071063909,191.111111111111,1,9,1
"otu_1643","freshwater",0.0021900250992377,268,1,4,1
"otu_1645","marine_mud",0.00234068125560839,152.857142857143,1,7,1
"otu_165","freshwater",0.00259640920794508,388.8,2,11,1
"otu_1659","marine_mud",0.00298833855391725,176.833333333333,1,6,1
"otu_1683","freshwater",0.00108784939532757,93.25,2,7,1
"otu_1686","marine_mud",0.00131242697231045,239.666666666667,2,4,1
"otu_1689","freshwater:marine_mud",0.000712940921933097,104.933333333333,2,11,2
"otu_1693","freshwater",0.00119802282681367,123.5,3,10,1
"otu_1699","terrestrial",0.00170612302889853,258.75,1,4,1
"otu_170","freshwater:terrestrial",0.00359638299753284,603.416666666667,3,6,2
"otu_1709","marine_mud",0.00224339068087581,185.9,2,6,1
"otu_172","marine_mud",0.00253587493423541,343.772727272727,2,12,1
"otu_1720","freshwater",0.000992404806435073,105.25,3,12,1
"otu_1729","marine_mud",0.00216212722751266,203.8,1,5,1
"otu_1730","terrestrial",0.0083328111083896,254.5,1,4,1
"otu_1739","freshwater:terrestrial",0.00110617903443844,72.1666666666667,3,17,2
"otu_1743","freshwater",0.00125970434800211,128.285714285714,2,8,1
"otu_1747","marine_mud",0.000967370509842489,112.222222222222,1,9,1
"otu_1752","marine_mud",0.00150568184744159,201.4,1,5,1
"otu_1753","marine_mud",0.00163031906475147,201.2,1,5,1
"otu_1756","freshwater:marine_mud",0.0013581464968793,146.375,2,6,2
"otu_1760","freshwater",0.000933989030631769,115,2,8,1
"otu_1766","freshwater",0.0011522606623752,101.916666666667,2,7,1
"otu_1773","freshwater:terrestrial",0.00108283531151022,73.8461538461539,3,17,2
"otu_1778","freshwater:marine_mud",0.00124546194102032,185.821428571429,2,11,2
"otu_178","marine_mud",0.019867619577427,1373.33333333333,1,6,1
"otu_1781","marine_mud",0.0124711162541198,209.666666666667,2,7,1
"otu_1782","marine_mud:terrestrial",0.00128347111459066,202.583333333333,2,5,2
"otu_1783","freshwater:marine_mud",0.00126298722992856,190.5,3,12,2
"otu_1786","marine_mud",0.0026398134680569,197.2,1,5,1
"otu_1787","marine_mud",0.0011763449875657,182.583333333333,2,7,1
"otu_181","freshwater:terrestrial",0.00551503740086807,600.178571428571,3,21,2
"otu_1813","marine_mud",0.00165318687091991,148.875,1,8,1
"otu_1814","marine_mud",0.00305232067239474,242.5,1,4,1
"otu_1822","freshwater:terrestrial",0.0013308656440067,140.24494949495,3,22,2
"otu_183","marine_mud",0.00525470819473948,513.142857142857,2,8,1
"otu_1835","freshwater",0.00157027266937059,240,1,4,1
"otu_1838","marine_mud",0.00232382054217922,127,2,5,1
"otu_184","freshwater",0.00434825492402888,730.3,2,6,1
"otu_1843","marine_mud",0.00122221588028122,239.25,1,4,1
"otu_1847","marine_mud",0.00325001123107851,276.625,1,8,1
"otu_1862","marine_mud",0.000583839937799281,129,2,5,1
"otu_1863","freshwater:terrestrial",0.00194082260017657,152.5,2,10,2
"otu_187","terrestrial",0.00751386905138906,518.888888888889,2,10,1
"otu_1876","marine_mud",0.00201530129945899,235.5,1,4,1
"otu_1887","freshwater:terrestrial",0.00269828963069641,195.704545454545,2,15,2
